00A YYYY.dec             Lat            Lon        Depth     cumD(cm)                 EVID                       CSID                   Mag        D(cm)
2006.5987914129882      36.58659     -121.18929    7.071     46.73175             21531100    SJBPK2757_freq8-24Hz_maxdist3_coh9600   2.01      7.75443
2008.2742749127201      36.58659     -121.18929    7.071     52.58167             40214933    SJBPK2757_freq8-24Hz_maxdist3_coh9600   1.53      5.84992
2011.4251897196855      36.58659     -121.18929    7.071     59.80854             71580350    SJBPK2757_freq8-24Hz_maxdist3_coh9600   1.89      7.22687
2014.5946617199390      36.58659     -121.18929    7.071     67.25072             72269080    SJBPK2757_freq8-24Hz_maxdist3_coh9600   1.94      7.44218
2016.2928706549787      36.58659     -121.18929    7.071     73.56465             72623085    SJBPK2757_freq8-24Hz_maxdist3_coh9600   1.66      6.31393
2019.7356888318113      36.58659     -121.18929    7.071     80.66533             73281270    SJBPK2757_freq8-24Hz_maxdist3_coh9600   1.86      7.10068
1990.2689425735666      36.70598     -121.34760    3.618      4.54465               155575    SJBPK2758_freq8-24Hz_maxdist3_coh9600   1.10      4.54465
1996.8699158507893      36.70598     -121.34760    3.618      9.17005               484546    SJBPK2758_freq8-24Hz_maxdist3_coh9600   1.13      4.62541
2003.6966765284119      36.70598     -121.34760    3.618     15.01997             21306935    SJBPK2758_freq8-24Hz_maxdist3_coh9600   1.53      5.84992
2005.8603017186708      36.70598     -121.34760    3.618     19.51156             21494575    SJBPK2758_freq8-24Hz_maxdist3_coh9600   1.08      4.49159
2010.2828124682901      36.70598     -121.34760    3.618     24.44557             71381856    SJBPK2758_freq8-24Hz_maxdist3_coh9600   1.24      4.93401
2013.5396980593607      36.70598     -121.34760    3.618     29.46726             72027975    SJBPK2758_freq8-24Hz_maxdist3_coh9600   1.27      5.02169
2016.6642065118397      36.70598     -121.34760    3.618     35.45620             72688056    SJBPK2758_freq8-24Hz_maxdist3_coh9600   1.57      5.98894
2018.0973119292237      36.70598     -121.34760    3.618     40.59723             72964736    SJBPK2758_freq8-24Hz_maxdist3_coh9600   1.31      5.14103
1990.2584305872654      36.96918     -121.61536    4.233      5.26320               155276    SJBPK2759_freq8-24Hz_maxdist3_coh9600   1.35      5.26320
2011.4459478691019      36.96918     -121.61536    4.233     10.84469             71584115    SJBPK2759_freq8-24Hz_maxdist3_coh9600   1.45      5.58149
2008.5555122002124      36.60030     -121.20482    6.815     12.11574             40221002     SJBPK275_freq8-24Hz_maxdist3_coh9600   2.77     12.11574
2011.6750852993405      36.60030     -121.20482    6.815     24.01994             71633835     SJBPK275_freq8-24Hz_maxdist3_coh9600   2.74     11.90419
2015.0046356227804      36.60030     -121.20482    6.815     36.42360             72374046     SJBPK275_freq8-24Hz_maxdist3_coh9600   2.81     12.40366
1990.2453747463217      36.17103     -120.73397    8.253     14.62009               155137    SJBPK2760_freq8-24Hz_maxdist3_coh9600   3.09     14.62009
2001.0733602549467      36.17103     -120.73397    8.253     27.46852             21145031    SJBPK2760_freq8-24Hz_maxdist3_coh9600   2.87     12.84843
2005.9684291286148      36.17103     -120.73397    8.253     42.00301             21500330    SJBPK2760_freq8-24Hz_maxdist3_coh9600   3.08     14.53450
2009.0262905885338      36.17103     -120.73397    8.253     55.87057             51214989    SJBPK2760_freq8-24Hz_maxdist3_coh9600   3.00     13.86756
2014.2184113711314      36.17103     -120.73397    8.253     70.92624             72186040    SJBPK2760_freq8-24Hz_maxdist3_coh9600   3.14     15.05567
1990.2374535768645      36.91304     -121.64063    4.991      7.75443               155028    SJBPK2761_freq8-24Hz_maxdist3_coh9600   2.01      7.75443
2001.0248981481482      36.91304     -121.64063    4.991     17.61950             21142923    SJBPK2761_freq8-24Hz_maxdist3_coh9600   2.42      9.86507
1990.2341690766109      36.96819     -121.60819    3.282      6.31393               154861    SJBPK2762_freq8-24Hz_maxdist3_coh9600   1.66      6.31393
2003.9434334094369      36.96819     -121.60819    3.282     13.04913             21322203    SJBPK2762_freq8-24Hz_maxdist3_coh9600   1.77      6.73519
1990.2245326610857      36.36077     -120.93456    3.698      5.81567               154708    SJBPK2763_freq8-24Hz_maxdist3_coh9600   1.52      5.81567
1991.0844011922882      36.36077     -120.93456    3.698     10.95670               205626    SJBPK2763_freq8-24Hz_maxdist3_coh9600   1.31      5.14103
1990.2198851788432      36.93636     -121.67619   11.171      7.01778               154617    SJBPK2764_freq8-24Hz_maxdist3_coh9600   1.84      7.01778
1990.5314694317606      36.93636     -121.67619   11.171     15.24116               161033    SJBPK2764_freq8-24Hz_maxdist3_coh9600   2.11      8.22337
1990.2147782851343      36.88008     -121.41386    7.191      4.62541               154508    SJBPK2765_freq8-24Hz_maxdist3_coh9600   1.13      4.62541
2001.0760660197868      36.88008     -121.41386    7.191      9.82716             21145147    SJBPK2765_freq8-24Hz_maxdist3_coh9600   1.33      5.20176
2008.2051098588342      36.88008     -121.41386    7.191     15.78104             51198430    SJBPK2765_freq8-24Hz_maxdist3_coh9600   1.56      5.95388
1989.8181477993405      37.02131     -121.82482   15.386      4.49159               210824    SJBPK2766_freq8-24Hz_maxdist3_coh9600   1.08      4.49159
1990.2106057838660      37.02131     -121.82482   15.386      8.87892               154487    SJBPK2766_freq8-24Hz_maxdist3_coh9600   1.04      4.38733
1990.1995924974633      36.68703     -121.31829    4.958      7.26942               154311    SJBPK2767_freq8-24Hz_maxdist3_coh9600   1.90      7.26942
1996.1398838481582      36.68703     -121.31829    4.958     14.88846             30097492    SJBPK2767_freq8-24Hz_maxdist3_coh9600   1.98      7.61904
2001.5035315829527      36.68703     -121.31829    4.958     22.03096             21174814    SJBPK2767_freq8-24Hz_maxdist3_coh9600   1.87      7.14250
2009.0581049911214      36.68703     -121.31829    4.958     26.44412             51215700    SJBPK2767_freq8-24Hz_maxdist3_coh9600   1.05      4.41316
2010.7045820332319      36.68703     -121.31829    4.958     31.20733             71455575    SJBPK2767_freq8-24Hz_maxdist3_coh9600   1.18      4.76321
1990.1979665144597      36.65671     -121.28363    8.219      4.57141               154241    SJBPK2768_freq8-24Hz_maxdist3_coh9600   1.11      4.57141
1990.7259915017758      36.65671     -121.28363    8.219      9.83461               164444    SJBPK2768_freq8-24Hz_maxdist3_coh9600   1.35      5.26320
2003.7936550608829      36.65671     -121.28363    8.219     15.38342             21313291    SJBPK2768_freq8-24Hz_maxdist3_coh9600   1.44      5.54881
2017.9902240613901      36.65671     -121.28363    8.219     20.55473             72945151    SJBPK2768_freq8-24Hz_maxdist3_coh9600   1.32      5.17130
1990.1959341387621      36.85490     -121.57871    4.332      4.38733               154217    SJBPK2769_freq8-24Hz_maxdist3_coh9600   1.04      4.38733
1991.3695006024861      36.85490     -121.57871    4.332      8.98566               213671    SJBPK2769_freq8-24Hz_maxdist3_coh9600   1.12      4.59833
1995.3010890410958      36.85490     -121.57871    4.332     13.47724             30071869    SJBPK2769_freq8-24Hz_maxdist3_coh9600   1.08      4.49159
1997.1492236174531      36.85490     -121.57871    4.332     18.21257               495996    SJBPK2769_freq8-24Hz_maxdist3_coh9600   1.17      4.73533
1998.1820589167935      36.85490     -121.57871    4.332     22.78398               560486    SJBPK2769_freq8-24Hz_maxdist3_coh9600   1.11      4.57141
2000.2602873595931      36.85490     -121.57871    4.332     27.32862             30504171    SJBPK2769_freq8-24Hz_maxdist3_coh9600   1.10      4.54465
2002.1749193302892      36.85490     -121.57871    4.332     32.09184             21215350    SJBPK2769_freq8-24Hz_maxdist3_coh9600   1.18      4.76321
2004.1116012699858      36.85490     -121.57871    4.332     36.71724             21341878    SJBPK2769_freq8-24Hz_maxdist3_coh9600   1.13      4.62541
2017.0380952879250      36.85490     -121.57871    4.332     41.10457             72752260    SJBPK2769_freq8-24Hz_maxdist3_coh9600   1.04      4.38733
2008.4696374721716      36.68268     -121.31096    6.035      5.02169             40219514     SJBPK276_freq8-24Hz_maxdist3_coh9600   1.27      5.02169
2008.4700338051507      36.68268     -121.31096    6.035     10.31589             40219526     SJBPK276_freq8-24Hz_maxdist3_coh9600   1.36      5.29420
1990.1882524416540      36.46728     -121.04054    0.643     10.58522               154068    SJBPK2770_freq8-24Hz_maxdist3_coh9600   2.54     10.58522
1995.8286187848807      36.46728     -121.04054    0.643     21.81058             30088424    SJBPK2770_freq8-24Hz_maxdist3_coh9600   2.64     11.22535
2000.2879989184883      36.46728     -121.04054    0.643     32.27222             21092225    SJBPK2770_freq8-24Hz_maxdist3_coh9600   2.52     10.46165
2004.9882529789011      36.46728     -121.04054    0.643     43.04555             21430499    SJBPK2770_freq8-24Hz_maxdist3_coh9600   2.57     10.77333
2012.1313539136816      36.46728     -121.04054    0.643     52.79545             71737531    SJBPK2770_freq8-24Hz_maxdist3_coh9600   2.40      9.74990
2018.0994770421105      36.46728     -121.04054    0.643     63.07443             72965126    SJBPK2770_freq8-24Hz_maxdist3_coh9600   2.49     10.27898
1990.1830630073566      36.97030     -121.61305    3.490      5.42001               153964    SJBPK2771_freq8-24Hz_maxdist3_coh9600   1.40      5.42001
2012.6032085799939      36.97030     -121.61305    3.490     12.35586             71828561    SJBPK2771_freq8-24Hz_maxdist3_coh9600   1.82      6.93586
1990.1824591894976      36.74415     -121.42486    6.861      4.41316               153945    SJBPK2772_freq8-24Hz_maxdist3_coh9600   1.05      4.41316
1992.5245298585812      36.74415     -121.42486    6.861      8.72388               303601    SJBPK2772_freq8-24Hz_maxdist3_coh9600   1.01      4.31072
1997.8262516171994      36.74415     -121.42486    6.861     13.37653               529588    SJBPK2772_freq8-24Hz_maxdist3_coh9600   1.14      4.65265
1998.9051595953831      36.74415     -121.42486    6.861     17.89457             30207314    SJBPK2772_freq8-24Hz_maxdist3_coh9600   1.09      4.51804
2000.6062818761384      36.74415     -121.42486    6.861     22.71405             21118692    SJBPK2772_freq8-24Hz_maxdist3_coh9600   1.20      4.81948
2004.1326043247825      36.74415     -121.42486    6.861     27.05016             21344152    SJBPK2772_freq8-24Hz_maxdist3_coh9600   1.02      4.33611
2006.0624000190260      36.74415     -121.42486    6.861     31.59480             21503813    SJBPK2772_freq8-24Hz_maxdist3_coh9600   1.10      4.54465
2008.0095786214836      36.74415     -121.42486    6.861     35.95644             51193976    SJBPK2772_freq8-24Hz_maxdist3_coh9600   1.03      4.36164
2010.2207324961948      36.74415     -121.42486    6.861     40.31808             71367020    SJBPK2772_freq8-24Hz_maxdist3_coh9600   1.03      4.36164
2015.2034658802638      36.74415     -121.42486    6.861     44.70541             72412145    SJBPK2772_freq8-24Hz_maxdist3_coh9600   1.04      4.38733
2017.3065020294266      36.74415     -121.42486    6.861     49.17070             72792506    SJBPK2772_freq8-24Hz_maxdist3_coh9600   1.07      4.46529
1990.1756077815830      36.95981     -121.58282    3.487      8.22337               153886    SJBPK2773_freq8-24Hz_maxdist3_coh9600   2.11      8.22337
2017.2171171359716      36.95981     -121.58282    3.487     16.69175             72778931    SJBPK2773_freq8-24Hz_maxdist3_coh9600   2.16      8.46837
1990.1757039573820      37.13293     -121.96882   13.039      4.90512               153775    SJBPK2774_freq8-24Hz_maxdist3_coh9600   1.23      4.90512
1990.1802540588533      37.13293     -121.96882   13.039     10.19932               153911    SJBPK2774_freq8-24Hz_maxdist3_coh9600   1.36      5.29420
1990.1637521562659      36.60065     -121.20408    3.148      5.51633               153470    SJBPK2775_freq8-24Hz_maxdist3_coh9600   1.43      5.51633
1992.9064219034608      36.60065     -121.20408    3.148     11.00036               327186    SJBPK2775_freq8-24Hz_maxdist3_coh9600   1.42      5.48403
1995.2448532470828      36.60065     -121.20408    3.148     17.20405             30070766    SJBPK2775_freq8-24Hz_maxdist3_coh9600   1.63      6.20369
1996.6568677899211      36.60065     -121.20408    3.148     23.48102               477657    SJBPK2775_freq8-24Hz_maxdist3_coh9600   1.65      6.27697
2001.1439357242516      36.60065     -121.20408    3.148     29.02983             21148991    SJBPK2775_freq8-24Hz_maxdist3_coh9600   1.44      5.54881
2007.4697076991374      36.60065     -121.20408    3.148     34.67725             51183341    SJBPK2775_freq8-24Hz_maxdist3_coh9600   1.47      5.64742
2010.8428666286150      36.60065     -121.20408    3.148     40.09726             71483891    SJBPK2775_freq8-24Hz_maxdist3_coh9600   1.40      5.42001
2012.6749020947177      36.60065     -121.20408    3.148     45.29901             71837255    SJBPK2775_freq8-24Hz_maxdist3_coh9600   1.33      5.20176
2015.8424489472350      36.60065     -121.20408    3.148     50.97969             72548385    SJBPK2775_freq8-24Hz_maxdist3_coh9600   1.48      5.68068
2019.7357523148148      36.60065     -121.20408    3.148     57.00390             73281275    SJBPK2775_freq8-24Hz_maxdist3_coh9600   1.58      6.02421
1990.1563896182140      36.68207     -121.31208    3.622      6.73519               153458    SJBPK2776_freq8-24Hz_maxdist3_coh9600   1.77      6.73519
2009.6503634576356      36.68207     -121.31208    3.622     12.90256             71271441    SJBPK2776_freq8-24Hz_maxdist3_coh9600   1.62      6.16737
2012.1614456840721      36.68207     -121.31208    3.622     19.59832             71743821    SJBPK2776_freq8-24Hz_maxdist3_coh9600   1.76      6.69576
2018.9648749682901      36.68207     -121.31208    3.622     25.87529             73122995    SJBPK2776_freq8-24Hz_maxdist3_coh9600   1.65      6.27697
1990.1613807711822      36.58756     -121.09163    4.244      4.59833               153421    SJBPK2777_freq8-24Hz_maxdist3_coh9600   1.12      4.59833
1996.5459156800243      36.58756     -121.09163    4.244      9.41781             30113685    SJBPK2777_freq8-24Hz_maxdist3_coh9600   1.20      4.81948
2001.4836456430746      36.58756     -121.09163    4.244     14.23728             21172881    SJBPK2777_freq8-24Hz_maxdist3_coh9600   1.20      4.81948
2008.2930743397085      36.58756     -121.09163    4.244     19.00050             40215466    SJBPK2777_freq8-24Hz_maxdist3_coh9600   1.18      4.76321
1990.1632112823440      37.06596     -121.91804   16.028      5.42001               153378    SJBPK2778_freq8-24Hz_maxdist3_coh9600   1.40      5.42001
1990.3543607940132      37.06596     -121.91804   16.028     11.66023               157514    SJBPK2778_freq8-24Hz_maxdist3_coh9600   1.64      6.24022
1991.4658659309996      37.06596     -121.91804   16.028     17.90045               220513    SJBPK2778_freq8-24Hz_maxdist3_coh9600   1.64      6.24022
1989.8343881278538      36.97702     -121.70047    7.249      4.46529              1168517    SJBPK2779_freq8-24Hz_maxdist3_coh9600   1.07      4.46529
1990.1544374365803      36.97702     -121.70047    7.249      9.31315               153278    SJBPK2779_freq8-24Hz_maxdist3_coh9600   1.21      4.84786
1990.7995023148148      36.97702     -121.70047    7.249     14.92751               165616    SJBPK2779_freq8-24Hz_maxdist3_coh9600   1.46      5.61436
1996.1732535797410      36.97702     -121.70047    7.249     20.81188             30098375    SJBPK2779_freq8-24Hz_maxdist3_coh9600   1.54      5.88437
2008.4670951920157      36.68095     -121.31200    5.747     22.18196             40219463     SJBPK277_freq8-24Hz_maxdist3_coh9600   3.80     22.18196
2009.8763612062405      36.68095     -121.31200    5.747     34.15626             71315451     SJBPK277_freq8-24Hz_maxdist3_coh9600   2.75     11.97430
2014.6896460553019      36.68095     -121.31200    5.747     53.65022             72295271     SJBPK277_freq8-24Hz_maxdist3_coh9600   3.58     19.49396
1990.1522615740741      36.82503     -121.54615    5.491      5.54881               153197    SJBPK2780_freq8-24Hz_maxdist3_coh9600   1.44      5.54881
1996.6153999063954      36.82503     -121.54615    5.491     11.29659               475522    SJBPK2780_freq8-24Hz_maxdist3_coh9600   1.50      5.74778
2002.2378453513445      36.82503     -121.54615    5.491     17.28553             21218977    SJBPK2780_freq8-24Hz_maxdist3_coh9600   1.57      5.98894
2016.4180379414593      36.82503     -121.54615    5.491     22.76956             72644366    SJBPK2780_freq8-24Hz_maxdist3_coh9600   1.42      5.48403
1990.1504950215626      37.09188     -121.89714   10.000      4.57141               153107    SJBPK2781_freq8-24Hz_maxdist3_coh9600   1.11      4.57141
1992.2623984264319      37.09188     -121.89714   10.000      9.11605               261826    SJBPK2781_freq8-24Hz_maxdist3_coh9600   1.10      4.54465
1990.1448404046168      36.67480     -121.29975    5.142      4.81948               152974    SJBPK2782_freq8-24Hz_maxdist3_coh9600   1.20      4.81948
2002.6813253424657      36.67480     -121.29975    5.142     10.11367             21244005    SJBPK2782_freq8-24Hz_maxdist3_coh9600   1.36      5.29420
2004.2580806959625      36.67480     -121.29975    5.142     15.59771             21355693    SJBPK2782_freq8-24Hz_maxdist3_coh9600   1.42      5.48403
2014.7355091641298      36.67480     -121.29975    5.142     20.79946             72310771    SJBPK2782_freq8-24Hz_maxdist3_coh9600   1.33      5.20176
2017.9038166856926      36.67480     -121.29975    5.142     25.88047             72931145    SJBPK2782_freq8-24Hz_maxdist3_coh9600   1.29      5.08101
2019.9246491628614      36.67480     -121.29975    5.142     30.87276             73311506    SJBPK2782_freq8-24Hz_maxdist3_coh9600   1.26      4.99229
1990.1380321537290      36.85586     -121.58248    6.027      5.11093               152821    SJBPK2783_freq8-24Hz_maxdist3_coh9600   1.30      5.11093
1991.7486461187214      36.85586     -121.58248    6.027     10.19194               232652    SJBPK2783_freq8-24Hz_maxdist3_coh9600   1.29      5.08101
1997.2413043188737      36.85586     -121.58248    6.027     15.45514               499952    SJBPK2783_freq8-24Hz_maxdist3_coh9600   1.35      5.26320
2000.3283662214126      36.85586     -121.58248    6.027     20.65690             21094596    SJBPK2783_freq8-24Hz_maxdist3_coh9600   1.33      5.20176
2006.8063091704719      36.85586     -121.58248    6.027     26.37103             21544417    SJBPK2783_freq8-24Hz_maxdist3_coh9600   1.49      5.71413
2019.4600218480466      36.85586     -121.58248    6.027     31.95251             73199351    SJBPK2783_freq8-24Hz_maxdist3_coh9600   1.45      5.58149
1990.1353618721462      36.85504     -121.58308    6.185      7.75443               152772    SJBPK2784_freq8-24Hz_maxdist3_coh9600   2.01      7.75443
1991.6243453196348      36.85504     -121.58308    6.185     15.46347               227957    SJBPK2784_freq8-24Hz_maxdist3_coh9600   2.00      7.70904
2001.0407523782344      36.85504     -121.58308    6.185     23.21790             21143660    SJBPK2784_freq8-24Hz_maxdist3_coh9600   2.01      7.75443
1990.1347956938102      36.82343     -121.54402    6.006      7.98546               152744    SJBPK2785_freq8-24Hz_maxdist3_coh9600   2.06      7.98546
1991.1843192858955      36.82343     -121.54402    6.006     14.44944               207894    SJBPK2785_freq8-24Hz_maxdist3_coh9600   1.70      6.46398
1992.4779836445052      36.82343     -121.54402    6.006     20.58070               298351    SJBPK2785_freq8-24Hz_maxdist3_coh9600   1.61      6.13126
1995.0214854452054      36.82343     -121.54402    6.006     27.35556             30065936    SJBPK2785_freq8-24Hz_maxdist3_coh9600   1.78      6.77485
2000.9939260460940      36.82343     -121.54402    6.006     33.45093             21141346    SJBPK2785_freq8-24Hz_maxdist3_coh9600   1.60      6.09537
2001.8383639967021      36.82343     -121.54402    6.006     39.13161             21201029    SJBPK2785_freq8-24Hz_maxdist3_coh9600   1.48      5.68068
2011.4230523528665      36.82343     -121.54402    6.006     44.39481             71580070    SJBPK2785_freq8-24Hz_maxdist3_coh9600   1.35      5.26320
2012.8369141178405      36.82343     -121.54402    6.006     49.91113             71873815    SJBPK2785_freq8-24Hz_maxdist3_coh9600   1.43      5.51633
2013.4310081494166      36.82343     -121.54402    6.006     55.55855             72003665    SJBPK2785_freq8-24Hz_maxdist3_coh9600   1.47      5.64742
2018.3816491945713      36.82343     -121.54402    6.006     61.98469             73018270    SJBPK2785_freq8-24Hz_maxdist3_coh9600   1.69      6.42614
1990.1313489028412      36.82131     -121.54094    5.734      5.35673               152690    SJBPK2786_freq8-24Hz_maxdist3_coh9600   1.38      5.35673
1993.3579499619482      36.82131     -121.54094    5.734     11.31061               347934    SJBPK2786_freq8-24Hz_maxdist3_coh9600   1.56      5.95388
1995.9178585426180      36.82131     -121.54094    5.734     16.15847             30091044    SJBPK2786_freq8-24Hz_maxdist3_coh9600   1.21      4.84786
1997.3580765157280      36.82131     -121.54094    5.734     20.92168               504642    SJBPK2786_freq8-24Hz_maxdist3_coh9600   1.18      4.76321
1999.2014688926940      36.82131     -121.54094    5.734     25.88475             30219918    SJBPK2786_freq8-24Hz_maxdist3_coh9600   1.25      4.96307
2000.5393879654928      36.82131     -121.54094    5.734     30.78987             21110181    SJBPK2786_freq8-24Hz_maxdist3_coh9600   1.23      4.90512
2003.9650734398783      36.82131     -121.54094    5.734     35.84114             21323248    SJBPK2786_freq8-24Hz_maxdist3_coh9600   1.28      5.05126
1990.1291884195839      36.88804     -121.61987    6.751      5.35673               152662    SJBPK2787_freq8-24Hz_maxdist3_coh9600   1.38      5.35673
1990.6905618023845      36.88804     -121.61987    6.751     11.52410               163896    SJBPK2787_freq8-24Hz_maxdist3_coh9600   1.62      6.16737
2002.6242809804667      36.88804     -121.61987    6.751     17.00813             21240934    SJBPK2787_freq8-24Hz_maxdist3_coh9600   1.42      5.48403
1990.1259511035007      36.46004     -121.03766    5.934      5.74778               152600    SJBPK2788_freq8-24Hz_maxdist3_coh9600   1.50      5.74778
1991.9270146182141      36.46004     -121.03766    5.934     13.01720               239792    SJBPK2788_freq8-24Hz_maxdist3_coh9600   1.90      7.26942
1992.9392647300647      36.46004     -121.03766    5.934     19.87208               328716    SJBPK2788_freq8-24Hz_maxdist3_coh9600   1.80      6.85488
1994.2588600329782      36.46004     -121.03766    5.934     27.05664               399896    SJBPK2788_freq8-24Hz_maxdist3_coh9600   1.88      7.18456
1995.0792626204973      36.46004     -121.03766    5.934     34.49882             30067068    SJBPK2788_freq8-24Hz_maxdist3_coh9600   1.94      7.44218
1996.3481774628112      36.46004     -121.03766    5.934     41.89743             30105587    SJBPK2788_freq8-24Hz_maxdist3_coh9600   1.93      7.39861
1997.3009594431760      36.46004     -121.03766    5.934     49.03992               502060    SJBPK2788_freq8-24Hz_maxdist3_coh9600   1.87      7.14250
1998.8861893074582      36.46004     -121.03766    5.934     56.30935             30206714    SJBPK2788_freq8-24Hz_maxdist3_coh9600   1.90      7.26942
2003.7866023592085      36.46004     -121.03766    5.934     64.34183             21312759    SJBPK2788_freq8-24Hz_maxdist3_coh9600   2.07      8.03249
2004.8159056871079      36.46004     -121.03766    5.934     71.44251             30500995    SJBPK2788_freq8-24Hz_maxdist3_coh9600   1.86      7.10068
2005.7699674657533      36.46004     -121.03766    5.934     78.13827             21488566    SJBPK2788_freq8-24Hz_maxdist3_coh9600   1.76      6.69576
2007.1524258942161      36.46004     -121.03766    5.934     86.12374             40193901    SJBPK2788_freq8-24Hz_maxdist3_coh9600   2.06      7.98546
2011.5035629122274      36.46004     -121.03766    5.934     92.93849             71594725    SJBPK2788_freq8-24Hz_maxdist3_coh9600   1.79      6.81475
2012.7343631413175      36.46004     -121.03766    5.934     99.67368             71847885    SJBPK2788_freq8-24Hz_maxdist3_coh9600   1.77      6.73519
2013.3311843290207      36.46004     -121.03766    5.934    107.15968             71980385    SJBPK2788_freq8-24Hz_maxdist3_coh9600   1.95      7.48600
2014.7353213153222      36.46004     -121.03766    5.934    113.73853             72310366    SJBPK2788_freq8-24Hz_maxdist3_coh9600   1.73      6.57885
2015.7887832952815      36.46004     -121.03766    5.934    120.31738             72537940    SJBPK2788_freq8-24Hz_maxdist3_coh9600   1.73      6.57885
2016.4411960192774      36.46004     -121.03766    5.934    127.41806             72649156    SJBPK2788_freq8-24Hz_maxdist3_coh9600   1.86      7.10068
2018.4842474632167      36.46004     -121.03766    5.934    134.73030             73036356    SJBPK2788_freq8-24Hz_maxdist3_coh9600   1.91      7.31223
1990.1200851407914      36.87443     -121.60313    5.301      6.05968               152579    SJBPK2789_freq8-24Hz_maxdist3_coh9600   1.59      6.05968
2009.1865384005580      36.87443     -121.60313    5.301     12.37362             40232957    SJBPK2789_freq8-24Hz_maxdist3_coh9600   1.66      6.31393
2008.4042591327666      36.25130     -120.82260    9.391      4.93401             40218275     SJBPK278_freq8-24Hz_maxdist3_coh9600   1.24      4.93401
2015.5412718163368      36.25130     -120.82260    9.391      9.72527             72487776     SJBPK278_freq8-24Hz_maxdist3_coh9600   1.19      4.79126
2018.7655535578388      36.25130     -120.82260    9.391     15.20931             73094801     SJBPK278_freq8-24Hz_maxdist3_coh9600   1.42      5.48403
1990.1200546993912      36.68918     -121.32299    5.047      5.32537               152577    SJBPK2790_freq8-24Hz_maxdist3_coh9600   1.37      5.32537
1992.1720760600081      36.68918     -121.32299    5.047     11.75151               253881    SJBPK2790_freq8-24Hz_maxdist3_coh9600   1.69      6.42614
1996.0408407647744      36.68918     -121.32299    5.047     18.52636             30094486    SJBPK2790_freq8-24Hz_maxdist3_coh9600   1.78      6.77485
1999.3987479071536      36.68918     -121.32299    5.047     23.57763             21019026    SJBPK2790_freq8-24Hz_maxdist3_coh9600   1.28      5.05126
2017.9651781456114      36.68918     -121.32299    5.047     28.48275             72941916    SJBPK2790_freq8-24Hz_maxdist3_coh9600   1.23      4.90512
1990.1244190449011      36.88081     -121.61278    6.802     11.69634               152574    SJBPK2791_freq8-24Hz_maxdist3_coh9600   2.71     11.69634
1991.1888411339421      36.88081     -121.61278    6.802     23.39268               207840    SJBPK2791_freq8-24Hz_maxdist3_coh9600   2.71     11.69634
1990.1219522767631      36.87940     -121.61117    6.650      7.70904               152508    SJBPK2792_freq8-24Hz_maxdist3_coh9600   2.00      7.70904
1990.7307698820396      36.87940     -121.61117    6.650     14.93590               164538    SJBPK2792_freq8-24Hz_maxdist3_coh9600   1.89      7.22687
1991.7634282724505      36.87940     -121.61117    6.650     22.24813               233408    SJBPK2792_freq8-24Hz_maxdist3_coh9600   1.91      7.31223
1997.1643933916794      36.87940     -121.61117    6.650     29.73414               496575    SJBPK2792_freq8-24Hz_maxdist3_coh9600   1.95      7.48600
2004.9543166869055      36.87940     -121.61117    6.650     37.62637             21427426    SJBPK2792_freq8-24Hz_maxdist3_coh9600   2.04      7.89224
2008.9114068824631      36.87940     -121.61117    6.650     45.56508             40227016    SJBPK2792_freq8-24Hz_maxdist3_coh9600   2.05      7.93871
2017.2452877663623      36.87940     -121.61117    6.650     53.55054             72783026    SJBPK2792_freq8-24Hz_maxdist3_coh9600   2.06      7.98546
1990.0936156139016      36.63991     -121.25619    4.296      7.26942               152498    SJBPK2793_freq8-24Hz_maxdist3_coh9600   1.90      7.26942
1991.5870081811263      36.63991     -121.25619    4.296     14.49629               226006    SJBPK2793_freq8-24Hz_maxdist3_coh9600   1.89      7.22687
1993.4503836884830      36.63991     -121.25619    4.296     21.35117               354945    SJBPK2793_freq8-24Hz_maxdist3_coh9600   1.80      6.85488
1995.3214469495181      36.63991     -121.25619    4.296     28.92560             30072444    SJBPK2793_freq8-24Hz_maxdist3_coh9600   1.97      7.57443
1997.5410555555557      36.63991     -121.25619    4.296     36.91106               513231    SJBPK2793_freq8-24Hz_maxdist3_coh9600   2.06      7.98546
1999.5152369672755      36.63991     -121.25619    4.296     44.01174             30502799    SJBPK2793_freq8-24Hz_maxdist3_coh9600   1.86      7.10068
2001.9993282597666      36.63991     -121.25619    4.296     49.86167             21207668    SJBPK2793_freq8-24Hz_maxdist3_coh9600   1.53      5.84992
2002.4227828830542      36.63991     -121.25619    4.296     57.61610             21228672    SJBPK2793_freq8-24Hz_maxdist3_coh9600   2.01      7.75443
2003.6085722031964      36.63991     -121.25619    4.296     62.55011             21298759    SJBPK2793_freq8-24Hz_maxdist3_coh9600   1.24      4.93401
2004.2037540793867      36.63991     -121.25619    4.296     69.65079             21350600    SJBPK2793_freq8-24Hz_maxdist3_coh9600   1.86      7.10068
2007.2784376902587      36.63991     -121.25619    4.296     76.07693             40195552    SJBPK2793_freq8-24Hz_maxdist3_coh9600   1.69      6.42614
2007.7991588977677      36.63991     -121.25619    4.296     82.06587             40203984    SJBPK2793_freq8-24Hz_maxdist3_coh9600   1.57      5.98894
2009.3602753044140      36.63991     -121.25619    4.296     88.92075             51221434    SJBPK2793_freq8-24Hz_maxdist3_coh9600   1.80      6.85488
